image_id,storm_id,relative_time,ocean,wind_speed
image_16075,blq,75600,1,35
image_16076,atz,212402,2,25
image_16077,tgs,70198,1,54
image_16078,ztb,167400,1,55
image_16079,fhl,147601,1,54
image_16080,pot,365399,2,28
image_16081,dwc,233998,1,84
image_16082,etg,104400,1,35
image_16083,qpq,367199,1,50
image_16084,qpq,370799,1,51
image_16085,jrt,86400,1,40
image_16086,ijc,579599,1,40
image_16087,yfn,77401,2,50
image_16088,dgz,1800,1,31
image_16089,uvf,43198,2,25
image_16090,idp,0,2,25
image_16091,bmm,14401,2,40
image_16092,idp,147600,2,45
image_16093,pyi,244802,1,55
image_16094,upj,46799,1,25
image_16095,qpq,615599,1,62
image_16096,ojw,305999,1,81
image_16097,yjk,90000,2,35
image_16098,dnd,514802,2,26
image_16099,eih,370800,1,30
image_16100,zkg,145799,1,79
image_16101,amw,1800,2,26
image_16102,ezh,334802,2,68
image_16103,res,10801,1,40
image_16104,mfu,630001,1,20
image_16105,upx,439202,1,54
image_16106,frv,5400,1,38
image_16107,oey,275400,1,31
image_16108,xnq,415800,2,96
image_16109,qzi,597604,1,25
image_16110,eke,23399,2,35
image_16111,tkb,343800,1,45
image_16112,ezh,604802,2,24
image_16113,hrw,136799,1,50
image_16114,vye,133199,1,31
image_16115,djr,34199,2,25
image_16116,wzu,478801,1,39
image_16117,nkd,55798,1,25
image_16118,xgr,70201,1,150
image_16119,xtd,599400,1,45
image_16120,ydl,212402,1,30
image_16121,kgc,113400,1,25
image_16122,jjw,113399,1,67
image_16123,tlc,358200,1,45
image_16124,psd,82800,2,28
image_16125,xjj,446400,1,21
image_16126,tmv,176400,2,60
image_16127,btq,108003,2,45
image_16128,cti,421200,1,105
image_16129,afs,48597,2,46
image_16130,ftb,3600,2,30
image_16131,oac,275400,1,65
image_16132,kza,34201,1,33
image_16133,sse,228601,1,48
image_16134,woz,10801,1,112
image_16135,ing,779400,1,35
image_16136,vkb,644401,2,71
image_16137,gux,205201,2,134
image_16138,djb,414001,1,25
image_16139,qzd,153000,1,60
image_16140,vlo,525599,1,20
image_16141,htc,405001,1,20
image_16142,fna,291601,1,51
image_16143,pvj,599401,1,35
image_16144,ewt,586801,1,30
image_16145,pjj,124199,1,55
image_16146,cti,293399,1,82
image_16147,hcg,216002,2,115
image_16148,znw,36000,1,30
image_16149,uxz,77400,1,28
image_16150,imi,462602,2,117
image_16151,eon,71998,2,42
image_16152,whm,324002,1,75
image_16153,hcg,147601,2,91
image_16154,fuv,221399,1,57
image_16155,fcr,347400,1,61
image_16156,hmv,361799,1,60
image_16157,rhy,304201,2,40
image_16158,fcr,640800,1,85
image_16159,vlo,572401,1,20
image_16160,har,248400,2,39
image_16161,jkh,131398,2,50
image_16162,ppp,86400,2,50
image_16163,fuv,185400,1,55
image_16164,woc,387001,1,32
image_16165,psz,783000,2,70
image_16166,nue,90001,2,35
image_16167,ops,37798,2,30
image_16168,jht,358200,2,75
image_16169,zvv,498599,1,35
image_16170,sxb,770399,2,76
image_16171,qki,324002,1,85
image_16172,xmt,23398,2,35
image_16173,amd,316800,1,20
image_16174,ayj,244795,1,40
image_16175,afs,399599,2,25
image_16176,bkh,621002,1,45
image_16177,upx,3601,1,27
image_16178,jht,367198,2,75
image_16179,pyi,716400,1,20
image_16180,erd,529204,2,55
image_16181,eoi,403201,1,80
image_16182,gic,421201,2,60
image_16183,pyi,414001,1,87
image_16184,rji,34201,2,38
image_16185,uhd,104399,1,25
image_16186,jht,259200,2,91
image_16187,hht,124201,1,55
image_16188,phw,336600,1,20
image_16189,bvg,21601,1,25
image_16190,vxf,532799,1,36
image_16191,tjj,392402,1,46
image_16192,fcr,305999,1,51
image_16193,hmv,189000,1,54
image_16194,erd,0,2,25
image_16195,kqu,140402,1,48
image_16196,rib,239399,1,65
image_16197,oup,437400,1,38
image_16198,gic,7200,2,25
image_16199,qvw,163800,2,59
image_16200,dwc,390598,1,83
image_16201,acd,16200,1,30
image_16202,soo,459000,1,46
image_16203,orp,169201,2,45
image_16204,ztb,216001,1,55
image_16205,orp,172800,2,45
image_16206,okk,46802,1,41
image_16207,zmi,226799,1,30
image_16208,gkf,212399,2,54
image_16209,jwn,142201,1,72
image_16210,uhd,43202,1,40
image_16211,tja,142201,1,30
image_16212,fuv,399599,1,104
image_16213,kgc,61200,1,20
image_16214,ycb,95401,2,40
image_16215,ike,288001,2,115
image_16216,tkb,196200,1,35
image_16217,kqu,810001,1,37
image_16218,pth,460800,1,25
image_16219,vfp,7200,2,50
image_16220,dwc,442800,1,59
image_16221,cxh,252002,1,68
image_16222,sth,115200,2,42
image_16223,cpf,219598,2,68
image_16224,snk,687601,1,30
image_16225,lqe,66600,2,41
image_16226,ijc,611999,1,40
image_16227,ohj,27001,1,38
image_16228,hfh,403190,1,40
image_16229,bkh,921600,1,35
image_16230,rkf,217799,2,25
image_16231,cqv,212401,1,40
image_16232,zvb,174601,2,44
image_16233,hoo,248400,2,25
image_16234,kqu,889201,1,25
image_16235,umz,187201,1,37
image_16236,xnq,358200,2,84
image_16237,pth,664201,1,20
image_16238,qpq,530999,1,93
image_16239,yjk,72000,2,30
image_16240,bvg,378001,1,30
image_16241,qvf,82800,1,30
image_16242,zyp,212401,1,55
image_16243,wvi,507600,1,20
image_16244,fmv,66599,1,114
image_16245,ydl,284402,1,30
image_16246,soo,108000,1,33
image_16247,jwn,293401,1,32
image_16248,zgi,766799,1,20
image_16249,oxm,156599,1,32
image_16250,ang,179996,2,55
image_16251,buv,469799,1,25
image_16252,ing,543600,1,69
image_16253,wjq,205202,1,20
image_16254,lqy,237599,2,75
image_16255,kqu,252000,1,74
image_16256,ezh,347400,2,72
image_16257,fcr,489599,1,94
image_16258,zgr,215998,1,55
image_16259,gkf,194399,2,50
image_16260,vcv,111601,1,40
image_16261,iiz,266400,1,59
image_16262,tlc,367200,1,47
image_16263,ztb,455401,1,73
image_16264,wbb,264600,1,62
image_16265,qki,680401,1,60
image_16266,ewt,450000,1,35
image_16267,wsy,669601,1,100
image_16268,orp,221401,2,35
image_16269,xtd,284399,1,103
image_16270,bkh,595800,1,43
image_16271,pth,405000,1,30
image_16272,scw,21600,1,20
image_16273,rkf,23399,2,25
image_16274,zgr,415800,1,33
image_16275,lds,156601,2,30
image_16276,lqy,91800,2,50
image_16277,ing,10800,1,25
image_16278,cpf,264599,2,69
image_16279,snk,318600,1,85
image_16280,qzd,469800,1,26
image_16281,etg,280799,1,20
image_16282,orp,9001,2,41
image_16283,xtr,72000,2,37
image_16284,hlt,388799,2,35
image_16285,sxb,286200,2,105
image_16286,gkf,684000,2,71
image_16287,oyc,28800,1,35
image_16288,htc,194402,1,35
image_16289,knx,81000,1,39
image_16290,alq,180000,1,47
image_16291,dzw,363601,1,115
image_16292,pau,97201,1,65
image_16293,kyq,271800,2,68
image_16294,yfn,795599,2,39
image_16295,zam,111600,2,40
image_16296,sdt,379802,1,44
image_16297,rkm,752399,2,104
image_16298,iaz,394201,2,120
image_16299,soo,432000,1,57
image_16300,wsy,478801,1,130
image_16301,cem,25200,1,67
image_16302,cem,50398,1,86
image_16303,phw,138601,1,39
image_16304,xhj,131399,1,61
image_16305,zgr,372598,1,43
image_16306,cti,144000,1,123
image_16307,alq,133201,1,31
image_16308,cna,59400,2,37
image_16309,kqu,853200,1,30
image_16310,bkf,194399,2,90
image_16311,sha,599402,2,65
image_16312,zgr,660599,1,20
image_16313,yit,163800,1,48
image_16314,mfu,534601,1,25
image_16315,hig,266400,1,37
image_16316,zgi,171000,1,97
image_16317,mkf,100800,1,50
image_16318,rkm,824399,2,94
image_16319,pau,397801,1,52
image_16320,wvi,539999,1,20
image_16321,oac,574199,1,25
image_16322,fna,153001,1,25
image_16323,tnj,275400,2,41
image_16324,ogw,453600,1,30
image_16325,mfm,426600,1,45
image_16326,ywf,1429198,1,25
image_16327,hht,349200,1,45
image_16328,rml,827999,2,30
image_16329,lij,93601,1,90
image_16330,zoi,154800,2,40
image_16331,afs,352798,2,25
image_16332,kyq,381599,2,36
image_16333,eze,1800,2,50
image_16334,hzg,39598,2,25
image_16335,qyo,66602,2,31
image_16336,vxf,793799,1,25
image_16337,dce,719997,2,155
image_16338,vsc,21600,1,35
image_16339,hep,79201,1,45
image_16340,tcn,77400,2,58
image_16341,wvi,404999,1,25
image_16342,fna,590401,1,66
image_16343,tlc,1072798,1,76
image_16344,ina,282600,2,21
image_16345,fcr,552599,1,102
image_16346,soo,99000,1,31
image_16347,utl,374399,1,88
image_16348,qim,284402,1,20
image_16349,dft,518400,1,100
image_16350,eem,12599,1,25
image_16351,crw,410399,1,64
image_16352,ble,107999,2,35
image_16353,nrf,151201,1,40
image_16354,cna,30600,2,35
image_16355,eem,64801,1,25
image_16356,ztb,468001,1,75
image_16357,xtd,385199,1,116
image_16358,meg,0,2,115
image_16359,ojw,230399,1,111
image_16360,vfx,39600,1,30
image_16361,wlz,158400,2,50
image_16362,zoi,10800,2,40
image_16363,tcn,79200,2,59
image_16364,tlc,167401,1,25
image_16365,evt,30600,2,30
image_16366,zvv,617401,1,25
image_16367,ztb,174600,1,55
image_16368,gic,388802,2,55
image_16369,buv,513000,1,25
image_16370,ftb,306002,2,35
image_16371,pjj,784798,1,25
image_16372,yit,162000,1,48
image_16373,rxi,275399,1,45
image_16374,atz,187201,2,26
image_16375,gux,59401,2,55
image_16376,hlt,25201,2,31
image_16377,avn,154800,2,44
image_16378,oup,206999,1,70
image_16379,hqw,644404,2,90
image_16380,alq,601199,1,25
image_16381,oac,190800,1,74
image_16382,vlo,21600,1,30
image_16383,wsy,772200,1,90
image_16384,ijc,81001,1,49
image_16385,tmx,387000,1,62
image_16386,kqu,338400,1,99
image_16387,pfe,334793,1,25
image_16388,wvi,125999,1,67
image_16389,ugc,424800,1,15
image_16390,ugc,48602,1,37
image_16391,hww,205201,1,55
image_16392,snk,77400,1,95
image_16393,djr,201599,2,30
image_16394,rfh,18002,2,29
image_16395,pph,162000,1,86
image_16396,hsq,788401,1,32
image_16397,kza,109800,1,45
image_16398,efl,597598,1,30
image_16399,sha,433801,2,66
image_16400,jtq,136799,2,101
image_16401,qdh,540000,2,100
image_16402,rml,516600,2,37
image_16403,xjo,1101598,1,40
image_16404,woz,286201,1,38
image_16405,dvh,507600,1,50
image_16406,gkf,574199,2,45
image_16407,ggv,61200,2,101
image_16408,utr,151200,1,40
image_16409,wic,7200,1,30
image_16410,orp,185400,2,43
image_16411,ijc,412198,1,80
image_16412,dxx,113400,2,54
image_16413,ptk,412198,1,24
image_16414,yab,475198,2,40
image_16415,eoi,547202,1,122
image_16416,mtw,178199,1,40
image_16417,kyq,214199,2,90
image_16418,scw,388802,1,25
image_16419,zoi,217799,2,45
image_16420,ano,53998,2,43
image_16421,dti,277202,2,31
image_16422,evl,113400,1,25
image_16423,psz,1332003,2,41
image_16424,ewt,82799,1,30
image_16425,umz,297000,1,25
image_16426,zmi,77400,1,53
image_16427,rpk,57600,1,107
image_16428,jop,88200,2,40
image_16429,fmv,3600,1,68
image_16430,zgi,629999,1,25
image_16431,dpg,111600,1,36
image_16432,dpc,172800,1,50
image_16433,ztb,108001,1,53
image_16434,htc,169202,1,37
image_16435,kyq,523800,2,30
image_16436,vcv,75600,1,35
image_16437,rzq,270000,1,30
image_16438,jlj,151200,2,42
image_16439,okk,10801,1,33
image_16440,erx,259200,2,115
image_16441,aox,82800,2,35
image_16442,eml,122399,1,47
image_16443,fkt,239400,2,45
image_16444,znw,208801,1,59
image_16445,cqv,198000,1,40
image_16446,sxb,18000,2,29
image_16447,ywf,545398,1,25
image_16448,xlb,109800,2,95
image_16449,aoe,118800,1,35
image_16450,dnd,379800,2,30
image_16451,dvh,273600,1,66
image_16452,qpq,464399,1,71
image_16453,hig,1040400,1,30
image_16454,pjj,28799,1,32
image_16455,ywf,1416598,1,25
image_16456,pbl,563398,1,25
image_16457,iag,21600,1,31
image_16458,ppp,7200,2,35
image_16459,jjw,25199,1,50
image_16460,yab,287999,2,40
image_16461,tkb,367200,1,51
image_16462,fna,921602,1,30
image_16463,dvh,563403,1,34
image_16464,wap,228600,1,73
image_16465,toz,18000,2,34
image_16466,zgi,275400,1,90
image_16467,uwv,34199,2,76
image_16468,cti,557999,1,40
image_16469,eqf,111600,1,49
image_16470,bkf,394200,2,46
image_16471,wbb,75600,1,30
image_16472,xtd,291599,1,106
image_16473,alq,498601,1,25
image_16474,gkf,390599,2,54
image_16475,mfu,70199,1,52
image_16476,gux,208801,2,138
image_16477,xhj,174600,1,65
image_16478,bvg,253800,1,41
image_16479,crw,210599,1,50
image_16480,xtt,14399,2,55
image_16481,azm,468000,2,79
image_16482,sqi,232198,1,25
image_16483,ywf,1191600,1,20
image_16484,dpf,3600,2,30
image_16485,pau,576002,1,20
image_16486,hht,394201,1,45
image_16487,utr,48601,1,27
image_16488,rpk,131401,1,83
image_16489,zny,178200,1,32
image_16490,pug,433800,1,97
image_16491,iag,124200,1,59
image_16492,fcr,111601,1,25
image_16493,lqy,3600,2,30
image_16494,res,3601,1,38
image_16495,amw,50399,2,44
image_16496,tmv,39600,2,29
image_16497,ymo,269998,1,82
image_16498,yry,619198,2,105
image_16499,wff,5400,2,31
image_16500,ssq,270001,1,100
image_16501,qdh,329401,2,108
image_16502,frv,37798,1,46
image_16503,toz,54000,2,32
image_16504,zyp,273601,1,26
image_16505,xkr,129603,1,35
image_16506,yab,372599,2,44
image_16507,ilk,673194,1,75
image_16508,hig,770400,1,105
image_16509,xog,417602,1,55
image_16510,zam,14400,2,31
image_16511,afs,455398,2,40
image_16512,tjj,172799,1,56
image_16513,mfu,336600,1,36
image_16514,tgs,180000,1,46
image_16515,gkf,586801,2,47
image_16516,cem,75599,1,88
image_16517,qpq,788398,1,29
image_16518,bxd,104400,1,30
image_16519,kqu,412201,1,111
image_16520,ewt,642601,1,25
image_16521,lij,158399,1,95
image_16522,ycb,16199,2,40
image_16523,vye,734399,1,30
image_16524,mfu,187201,1,70
image_16525,tmx,108000,1,120
image_16526,fch,93601,1,35
image_16527,ugc,286200,1,33
image_16528,moj,34200,2,53
image_16529,vfx,46800,1,30
image_16530,ojw,237599,1,107
image_16531,kqu,18000,1,20
image_16532,ewt,521999,1,30
image_16533,sha,360000,2,65
image_16534,zus,286199,1,28
image_16535,vkb,113401,2,69
image_16536,zvx,126001,1,35
image_16537,rer,59399,1,67
image_16538,cem,127799,1,67
image_16539,upx,309601,1,95
image_16540,dvh,433801,1,54
image_16541,xrh,72000,2,31
image_16542,fzw,19798,2,140
image_16543,wtz,180000,1,55
image_16544,yry,381598,2,55
image_16545,bvg,190801,1,40
image_16546,zza,55800,1,33
image_16547,cna,90000,2,48
image_16548,zkg,115201,1,72
image_16549,djm,230400,1,121
image_16550,ywf,464398,1,27
image_16551,dxx,154801,2,24
image_16552,avn,252000,2,51
image_16553,dce,1112390,2,90
image_16554,zus,313201,1,25
image_16555,lds,91802,2,30
image_16556,ugc,174600,1,40
image_16557,djr,109799,2,26
image_16558,ylm,0,1,35
image_16559,sqs,244801,2,25
image_16560,pbl,377997,1,37
image_16561,rib,212398,1,60
image_16562,eoi,385203,1,80
image_16563,qim,316800,1,20
image_16564,gio,133201,1,49
image_16565,fmv,145800,1,117
image_16566,ang,619195,2,35
image_16567,tlc,531000,1,64
image_16568,ysd,72001,2,50
image_16569,zvv,329399,1,83
image_16570,cnn,59401,2,40
image_16571,upx,367202,1,84
image_16572,zgi,478798,1,35
image_16573,eih,610200,1,35
image_16574,vlo,496801,1,20
image_16575,kqu,529200,1,101
image_16576,bxd,313198,1,30
image_16577,iag,264598,1,110
image_16578,oup,142199,1,62
image_16579,yry,313198,2,50
image_16580,fna,1015201,1,25
image_16581,nrf,270002,1,30
image_16582,fkt,188999,2,45
image_16583,meg,504001,2,86
image_16584,sta,59398,1,15
image_16585,fna,1020601,1,25
image_16586,rjo,145800,2,45
image_16587,rdc,705599,2,97
image_16588,pot,192599,2,25
image_16589,pbl,498598,1,25
image_16590,nue,496801,2,45
image_16591,ojv,471599,1,25
image_16592,yit,27000,1,32
image_16593,ylm,120599,1,45
image_16594,meu,3600,1,20
image_16595,dzw,390601,1,109
image_16596,eon,3599,2,30
image_16597,dli,122399,1,53
image_16598,rkm,550799,2,70
image_16599,kyq,441000,2,35
image_16600,wap,86400,1,46
image_16601,kyq,19798,2,75
image_16602,xjj,10799,1,30
image_16603,dvh,604800,1,25
image_16604,amd,232199,1,20
image_16605,tjj,198001,1,65
image_16606,byg,388801,2,35
image_16607,hoo,93600,2,42
image_16608,oli,14401,1,94
image_16609,nkd,352800,1,52
image_16610,lac,572397,2,50
image_16611,ipa,835199,1,45
image_16612,qss,57600,1,39
image_16613,cti,262801,1,85
image_16614,jtq,162000,2,90
image_16615,ydl,208802,1,30
image_16616,hig,831599,1,100
image_16617,blq,675000,1,52
image_16618,eon,305998,2,70
image_16619,rzk,12602,1,28
image_16620,erx,172799,2,115
image_16621,eoi,358202,1,80
image_16622,xat,428402,2,85
image_16623,fna,205202,1,33
image_16624,soo,143999,1,43
image_16625,hsq,496799,1,130
image_16626,pyi,187200,1,50
image_16627,soo,379800,1,86
image_16628,djm,412200,1,79
image_16629,cki,205199,1,91
image_16630,tmx,273600,1,116
image_16631,dky,107999,2,40
image_16632,zvv,534600,1,35
image_16633,gxi,111601,2,59
image_16634,blq,756000,1,30
image_16635,ugo,194398,1,20
image_16636,cva,208799,2,45
image_16637,ina,77399,2,40
image_16638,ijc,471598,1,75
image_16639,hfh,154802,1,65
image_16640,xgr,262800,1,55
image_16641,jrt,471602,1,25
image_16642,tmv,435600,2,119
image_16643,dwc,498599,1,45
image_16644,crw,219598,1,50
image_16645,ise,491397,1,67
image_16646,dvh,163800,1,90
image_16647,gme,361801,1,36
image_16648,pvj,100801,1,88
image_16649,ykj,36001,1,46
image_16650,lds,90002,2,30
image_16651,xjo,381598,1,58
image_16652,dwc,314999,1,103
image_16653,eml,275399,1,23
image_16654,pot,111599,2,30
image_16655,scw,93599,1,25
image_16656,fcr,1182599,1,30
image_16657,afs,368998,2,25
image_16658,moa,86399,2,50
image_16659,xjo,370799,1,53
image_16660,psz,741601,2,81
image_16661,ijc,493198,1,66
image_16662,ltf,115199,1,55
image_16663,erd,331201,2,65
image_16664,fmv,115199,1,133
image_16665,tmx,120602,1,120
image_16666,ijc,631800,1,38
image_16667,hcg,343801,2,125
image_16668,bkh,932401,1,34
image_16669,dkb,1800,2,70
image_16670,gkf,415801,2,50
image_16671,eck,428399,2,149
image_16672,meg,363599,2,117
image_16673,pyi,340200,1,73
image_16674,yfn,424801,2,75
image_16675,meg,275400,2,120
image_16676,blq,563399,1,42
image_16677,llm,331200,2,50
image_16678,iag,406798,1,105
image_16679,zgr,196200,1,59
image_16680,ike,255600,2,141
image_16681,ang,284396,2,65
image_16682,gio,221401,1,34
image_16683,mhm,167400,2,45
image_16684,xjo,1187998,1,35
image_16685,ztb,410400,1,61
image_16686,hvz,5400,1,27
image_16687,ise,169197,1,38
image_16688,zzp,406798,1,110
image_16689,ist,151201,1,35
image_16690,ewt,730801,1,25
image_16691,dgz,64799,1,41
image_16692,tjj,563401,1,20
image_16693,rib,91800,1,42
image_16694,lqy,255603,2,75
image_16695,zvv,102600,1,111
image_16696,woz,260999,1,44
image_16697,tcn,97200,2,60
image_16698,cti,466199,1,88
image_16699,ing,612002,1,60
image_16700,bef,34201,1,25
image_16701,fgi,46801,1,30
image_16702,xzi,152998,2,60
image_16703,mtw,468001,1,45
image_16704,ezh,439201,2,47
image_16705,zoi,90000,2,35
image_16706,ike,500400,2,20
image_16707,vfl,167400,2,41
image_16708,pxi,131401,1,36
image_16709,hig,788400,1,105
image_16710,bxd,412198,1,25
image_16711,ztb,608401,1,26
image_16712,soo,478799,1,37
image_16713,qzf,48599,1,42
image_16714,rck,30599,2,30
image_16715,xog,309602,1,90
image_16716,zcu,0,1,30
image_16717,fvj,43199,1,30
image_16718,ugc,66601,1,41
image_16719,sqs,151199,2,25
image_16720,xtd,588600,1,45
image_16721,ugc,275400,1,35
image_16722,zzp,417598,1,108
image_16723,nkd,136798,1,25
image_16724,fpa,124201,1,35
image_16725,alq,369000,1,39
image_16726,grt,462599,1,25
image_16727,wsy,165600,1,39
image_16728,qki,185401,1,63
image_16729,vkb,196200,2,78
image_16730,hrw,379799,1,73
image_16731,pxi,133201,1,36
image_16732,vrx,212401,1,55
image_16733,bxd,97200,1,30
image_16734,pau,95400,1,65
image_16735,snk,73800,1,96
image_16736,rdc,752402,2,115
image_16737,fcr,518401,1,100
image_16738,oup,498600,1,29
image_16739,kyq,802799,2,20
image_16740,snk,577800,1,30
image_16741,qpq,620999,1,61
image_16742,woc,134999,1,60
image_16743,hsq,316800,1,99
image_16744,sse,266401,1,38
image_16745,xdn,97200,1,35
image_16746,qki,18001,1,30
image_16747,mpq,0,2,30
image_16748,vye,5400,1,20
image_16749,yjk,57599,2,25
image_16750,vfx,309602,1,55
image_16751,xdn,129601,1,35
image_16752,qki,748802,1,55
image_16753,jwn,383401,1,30
image_16754,xjo,874799,1,35
image_16755,xjo,712799,1,45
image_16756,dvh,228601,1,82
image_16757,toz,410400,2,40
image_16758,hld,48599,1,25
image_16759,rkm,802800,2,99
image_16760,etg,403201,1,15
image_16761,rkm,59399,2,30
image_16762,lij,28800,1,59
image_16763,vxf,307800,1,102
image_16764,xmt,237599,2,50
image_16765,ijc,91800,1,52
image_16766,whm,297000,1,75
image_16767,abs,17999,2,52
image_16768,fnu,45001,2,46
image_16769,upj,32401,1,25
image_16770,tnd,18000,1,35
image_16771,wff,7200,2,32
image_16772,ftb,201601,2,40
image_16773,cpf,187200,2,75
image_16774,wvi,44999,1,48
image_16775,ipa,928799,1,45
image_16776,rkf,248400,2,25
image_16777,gme,599399,1,26
image_16778,hlv,14400,1,30
image_16779,hfh,284404,1,100
image_16780,dvh,126001,1,95
image_16781,frh,68400,1,26
image_16782,ojv,621000,1,25
image_16783,iaz,261000,2,104
image_16784,btq,37802,2,35
image_16785,jjw,54002,1,53
image_16786,htc,190802,1,35
image_16787,nrf,39602,1,35
image_16788,rml,899999,2,25
image_16789,bcf,14400,1,109
image_16790,sxb,23400,2,30
image_16791,vlo,620999,1,20
image_16792,dce,583197,2,115
image_16793,amd,491400,1,20
image_16794,uwv,88200,2,80
image_16795,dgz,97200,1,50
image_16796,ltf,136799,1,55
image_16797,amn,162001,2,48
image_16798,rml,432000,2,41
